814,3
815,1
816,3
817,4
818,0
819,0
820,0
821,8
822,8
823,5
824,3
825,3
826,0
827,3
828,4
829,1
830,3
831,1
832,3
833,5
834,1
835,1
836,4
837,3
838,1
839,4
840,1
841,4
842,3
843,1
844,0
845,3
846,8
847,1
848,3
849,8
850,3
851,4
852,3
853,1
854,4
855,6
856,3
857,4
858,3
859,3
860,0
861,0
862,4
863,3
864,3
865,3
866,1
867,0
868,3
869,3
870,1
871,5
872,3
873,4
874,4
875,1
876,3
877,8
878,3
879,4
880,3
881,8
882,2
883,8
884,1
885,1
886,3
887,3
888,8
889,3
890,1
891,3
892,0
893,3
894,2
895,8
896,3
897,8
898,0
899,0
900,4
901,1
902,0
903,0
904,4
905,4
906,8
907,8
908,1
909,1
910,1
911,1
912,3
913,0
914,0
915,8
916,8
917,1
918,8
919,1
920,3
921,4
922,0
923,1
924,8
925,0
926,3
927,1
928,4
929,3
930,3
931,1
932,4
933,0
934,3
935,1
936,4
937,0
938,3
939,4
940,4
941,1
942,1
943,0
944,3
945,3
946,1
947,0
948,8
949,1
950,4
951,3
952,4
953,0
954,8
955,3
956,8
957,5
958,0
959,1
960,5
961,0
962,0
963,3
964,8
965,8
966,3
967,3
968,3
969,3
970,1
971,8
972,1
973,4
974,5
975,3
976,0
977,3
978,3
979,3
980,1
981,1
982,3
983,4
984,1
985,1
986,1
987,3
988,4
989,4
990,3
991,5
992,8
993,8
994,0
995,8
996,4
997,3
998,0
999,3
1000,1
1001,2
1002,8
1003,8
1004,2
1005,8
1006,8
1007,8
1008,8
1009,2
1010,8
1011,8
1012,8
1013,8
1014,2
1015,2
1016,8
1017,8
1018,2
1019,5
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,2
1032,2
1033,8
1034,2
1035,8
1036,1
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,3
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,5
1054,5
1055,8
1056,5
1057,2
1058,9
1059,2
1060,2
1061,8
1062,5
1063,3
1064,8
1065,8
1066,8
1067,8
1068,8
1069,8
1070,8
1071,2
1072,5
1073,8
1074,8
1075,8
1076,8
1077,8
1078,8
1079,8
1080,8
1081,5
1082,8
1083,8
1084,3
1085,8
1086,8
1087,5
1088,8
1089,8
1090,2
1091,9
1092,2
1093,8
1094,8
1095,9
1096,8
1097,5
1098,2
1099,8
1100,5
1101,2
1102,8
1103,8
1104,2
1105,8
1106,8
1107,2
1108,8
1109,5
1110,2
1111,8
1112,8
1113,8
1114,8
1115,8
1116,8
1117,8
1118,8
1119,8
1120,4
1121,8
1122,8
1123,8
1124,8
1125,8
1126,8
1127,1
1128,8
1129,4
1130,2
1131,8
1132,8
1133,8
1134,8
1135,8
1136,8
1137,8
1138,8
1139,8
1140,8
1141,5
1142,8
1143,8
1144,8
1145,2
1146,8
1147,8
1148,8
1149,8
1150,8
1151,8
1152,2
1153,8
1154,2
1155,8
1156,8
1157,5
1158,8
1159,8
1160,8
1161,8
1162,8
1163,2
1164,2
1165,2
1166,8
1167,8
1168,8
1169,8
1170,8
1171,8
1172,8
1173,8
1174,8
1175,5
1176,8
1177,8
1178,2
1179,8
1180,8
1181,8
1182,8
1183,2
1184,5
1185,8
1186,8
1187,8
1188,2
1189,8
1190,8
1191,8
1192,8
1193,8
1194,8
1195,8
1196,8
1197,8
1198,8
1199,8
1200,3
1201,8
1202,9
1203,9
1204,9
1205,1
1206,6
1207,9
1208,8
1209,8
1210,8
1211,8
1212,9
1213,9
1214,8
1215,9
1216,9
1217,3
1218,6
1219,3
1220,4
1221,1
1222,4
1223,6
1224,9
1225,9
1226,9
1227,8
1228,8
1229,1
1230,8
1231,8
1232,9
1233,0
1234,1
1235,6
1236,7
1237,0
1238,9
1239,6
1240,6
1241,8
1242,4
1243,6
1244,9
1245,1
1246,9
1247,1
1248,9
1249,9
1250,9
1251,7
1252,8
1253,1
1254,9
1255,8
1256,6
1257,4
1258,9
1259,1
1260,8
1261,9
1262,8
1263,1
1264,2
1265,1
1266,9
1267,9
1268,8
1269,0
1270,0
1271,0
1272,1
1273,8
1274,3
1275,6
1276,6
1277,8
1278,1
1279,3
1280,1
1281,1
1282,8
1283,1
1284,3
1285,8
1286,1
1287,9
1288,6
1289,1
1290,8
1291,9
1292,8
1293,6
1294,9
1295,3
1296,6
1297,6
1298,1
1299,4
1300,1
1301,1
1302,8
1303,9
1304,8
1305,3
1306,6
1307,6
1308,1
1309,6
1310,4
1311,8
1312,9
1313,6
1314,6
1315,6
1316,1
1317,8
1318,6
1319,8
1320,1
1321,8
1322,6
1323,3
1324,1
1325,9
1326,8
1327,6
1328,8
1329,6
1330,2
1331,8
1332,3
1333,9
1334,9
1335,1
1336,1
1337,8
1338,6
1339,3
1340,8
1341,8
1342,9
1343,9
1344,6
1345,4
1346,9
1347,9
1348,3
1349,0
1350,8
1351,3
1352,8
1353,8
1354,9
1355,9
1356,8
1357,6
1358,8
1359,3
1360,8
1361,4
1362,6
1363,1
1364,6
1365,8
1366,0
1367,6
1368,8
1369,6
1370,6
1371,1
1372,6
1373,6
1374,1
1375,8
1376,8
1377,8
1378,4
1379,1
1380,1
1381,8
1382,3
1383,9
1384,8
1385,8
1386,1
1387,2
1388,9
1389,8
1390,1
1391,8
1392,6
1393,3
1394,9
1395,3
1396,1
1397,8
1398,4
1399,1
1400,4
1401,4
1402,5
1403,4
1404,4
1405,2
1406,4
1407,2
1408,4
1409,5
1410,5
1411,4
1412,5
1413,5
1414,4
1415,4
1416,5
1417,4
1418,4
1419,5
1420,4
1421,4
1422,4
1423,4
1424,4
1425,5
1426,4
1427,5
1428,4
1429,5
1430,4
1431,4
1432,5
1433,5
1434,4
1435,5
1436,4
1437,2
1438,4
1439,5
1440,4
1441,5
1442,4
1443,4
1444,4
1445,4
1446,4
1447,4
1448,4
1449,5
1450,4
1451,4
1452,4
1453,4
1454,4
1455,4
1456,4
1457,5
1458,4
1459,4
1460,5
1461,4
1462,4
1463,4
1464,4
1465,5
1466,5
1467,4
1468,4
1469,5
1470,4
1471,4
1472,4
1473,4
1474,4
1475,4
1476,2
1477,4
1478,5
1479,4
1480,4
1481,4
1482,5
1483,4
1484,2
1485,5
1486,5
1487,5
1488,4
1489,4
1490,5
1491,5
1492,4
1493,5
1494,4
1495,4
1496,4
1497,4
1498,5
1499,4
1500,4
1501,5
1502,5
1503,4
1504,4
1505,4
1506,4
1507,4
1508,4
1509,4
1510,4
1511,4
1512,4
1513,4
1514,4
1515,5
1516,5
1517,5
1518,5
1519,2
1520,4
1521,4
1522,5
1523,4
1524,4
1525,4
1526,5
1527,5
1528,4
1529,5
1530,4
1531,2
1532,5
1533,5
1534,5
1535,4
1536,4
1537,5
1538,4
1539,5
1540,5
1541,5
1542,4
1543,4
1544,4
1545,5
1546,5
1547,4
1548,4
1549,5
1550,4
1551,4
1552,4
1553,5
1554,4
1555,4
1556,4
1557,2
1558,5
1559,5
1560,4
1561,4
1562,5
1563,4
1564,5
1565,5
1566,4
1567,4
1568,4
1569,5
1570,5
1571,4
1572,5
1573,5
1574,4
1575,4
1576,5
1577,2
1578,8
1579,4
1580,5
1581,4
1582,4
1583,5
1584,5
1585,4
1586,4
1587,5
1588,4
1589,4
1590,4
1591,4
1592,4
1593,5
1594,4
1595,2
1596,4
1597,4
1598,5
1599,4
1600,9
1601,9
1602,9
1603,6
1604,1
1605,9
1606,9
1607,9
1608,9
1609,3
1610,9
1611,7
1612,1
1613,1
1614,9
1615,9
1616,9
1617,9
1618,1
1619,1
1620,1
1621,9
1622,9
1623,9
1624,9
1625,5
1626,1
1627,1
1628,9
1629,9
1630,9
1631,9
1632,9
1633,9
1634,9
1635,9
1636,9
1637,1
1638,9
1639,2
1640,9
1641,9
1642,1
1643,9
1644,9
1645,9
1646,1
1647,9
1648,9
1649,9
1650,9
1651,1
1652,1
1653,9
1654,1
1655,9
1656,9
1657,9
1658,1
1659,1
1660,9
1661,1
1662,1
1663,9
1664,1
1665,1
1666,1
1667,2
1668,9
1669,0
1670,1
1671,9
1672,1
1673,9
1674,9
1675,9
1676,9
1677,9
1678,1
1679,1
1680,7
1681,9
1682,1
1683,9
1684,1
1685,9
1686,1
1687,9
1688,9
1689,9
1690,1
1691,9
1692,9
1693,1
1694,1
1695,1
1696,2
1697,9
1698,1
1699,6
1700,1
1701,9
1702,6
1703,9
1704,9
1705,6
1706,9
1707,9
1708,9
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,1
1718,9
1719,9
1720,1
1721,1
1722,1
1723,1
1724,1
1725,0
1726,1
1727,6
1728,1
1729,5
1730,9
1731,1
1732,9
1733,9
1734,1
1735,1
1736,2
1737,9
1738,9
1739,1
1740,9
1741,6
1742,9
1743,9
1744,1
1745,9
1746,9
1747,1
1748,9
1749,1
1750,6
1751,9
1752,9
1753,1
1754,1
1755,3
1756,9
1757,2
1758,2
1759,1
1760,1
1761,0
1762,1
1763,9
1764,1
1765,1
1766,9
1767,9
1768,9
1769,9
1770,1
1771,9
1772,1
1773,9
1774,1
1775,9
1776,9
1777,1
1778,1
1779,9
1780,9
1781,1
1782,9
1783,9
1784,1
1785,9
1786,9
1787,1
1788,1
1789,9
1790,9
1791,9
1792,9
1793,9
1794,1
1795,1
1796,1
1797,1
1798,9
1799,9
1800,8
1801,5
1802,2
1803,5
1804,5
1805,5
1806,5
1807,2
1808,8
1809,8
1810,5
1811,5
1812,5
1813,2
1814,5
1815,2
1816,2
1817,5
1818,2
1819,2
1820,5
1821,5
1822,8
1823,2
1824,8
1825,2
1826,2
1827,5
1828,5
1829,8
1830,2
1831,5
1832,9
1833,8
1834,2
1835,2
1836,2
1837,8
1838,2
1839,8
1840,8
1841,8
1842,2
1843,2
1844,5
1845,8
1846,5
1847,5
1848,2
1849,2
1850,5
1851,8
1852,8
1853,5
1854,8
1855,9
1856,5
1857,5
1858,4
1859,2
1860,3
1861,5
1862,2
1863,4
1864,2
1865,8
1866,5
1867,2
1868,3
1869,8
1870,2
1871,2
1872,2
1873,5
1874,8
1875,5
1876,2
1877,8
1878,5
1879,8
1880,2
1881,5
1882,8
1883,2
1884,2
1885,8
1886,2
1887,8
1888,5
1889,2
1890,2
1891,5
1892,5
1893,5
1894,5
1895,3
1896,2
1897,8
1898,5
1899,2
1900,2
1901,5
1902,5
1903,5
1904,2
1905,8
1906,2
1907,3
1908,8
1909,8
1910,5
1911,5
1912,2
1913,2
1914,2
1915,2
1916,5
1917,8
1918,2
1919,3
1920,3
1921,8
1922,5
1923,8
1924,8
1925,2
1926,2
1927,8
1928,8
1929,2
1930,8
1931,5
1932,8
1933,2
1934,8
1935,5
1936,2
1937,2
1938,8
1939,5
1940,8
1941,8
1942,2
1943,2
1944,5
1945,3
1946,2
1947,8
1948,5
1949,8
1950,2
1951,8
1952,5
1953,8
1954,2
1955,5
1956,8
1957,8
1958,5
1959,2
1960,5
1961,8
1962,2
1963,5
1964,8
1965,5
1966,5
1967,8
1968,8
1969,5
1970,8
1971,5
1972,2
1973,8
1974,5
1975,2
1976,2
1977,5
1978,2
1979,5
1980,5
1981,9
1982,3
1983,2
1984,2
1985,5
1986,2
1987,2
1988,2
1989,5
1990,2
1991,9
1992,2
1993,8
1994,2
1995,2
1996,2
1997,8
1998,8
1999,5
